Freq.,V(n003)
7.26E+01,"(-1.84945816184649e+00dB,-3.66662884515537e+01°)"
7.28E+01,"(-1.85640510304709e+00dB,-3.67304641806579e+01°)"
7.29E+01,"(-1.86337294534841e+00dB,-3.67946871075304e+01°)"
7.31E+01,"(-1.87036171800879e+00dB,-3.68589569675403e+01°)"
7.33E+01,"(-1.87737145012582e+00dB,-3.69232734950397e+01°)"
7.35E+01,"(-1.88440217063522e+00dB,-3.69876364233695e+01°)"
7.36E+01,"(-1.89145390830984e+00dB,-3.70520454848632e+01°)"
7.38E+01,"(-1.89852669175856e+00dB,-3.71165004108521e+01°)"
7.40E+01,"(-1.90562054942529e+00dB,-3.71810009316706e+01°)"
7.41E+01,"(-1.91273550958783e+00dB,-3.72455467766605e+01°)"
7.43E+01,"(-1.91987160035694e+00dB,-3.73101376741764e+01°)"
7.45E+01,"(-1.92702884967521e+00dB,-3.73747733515908e+01°)"
7.46E+01,"(-1.93420728531606e+00dB,-3.74394535352990e+01°)"
7.48E+01,"(-1.94140693488271e+00dB,-3.75041779507244e+01°)"
7.50E+01,"(-1.94862782580714e+00dB,-3.75689463223237e+01°)"
7.52E+01,"(-1.95586998534908e+00dB,-3.76337583735922e+01°)"
7.53E+01,"(-1.96313344059498e+00dB,-3.76986138270692e+01°)"
7.55E+01,"(-1.97041821845699e+00dB,-3.77635124043433e+01°)"
7.57E+01,"(-1.97772434567196e+00dB,-3.78284538260581e+01°)"
7.59E+01,"(-1.98505184880045e+00dB,-3.78934378119171e+01°)"
7.60E+01,"(-1.99240075422569e+00dB,-3.79584640806899e+01°)"
7.62E+01,"(-1.99977108815261e+00dB,-3.80235323502178e+01°)"
7.64E+01,"(-2.00716287660685e+00dB,-3.80886423374187e+01°)"
7.66E+01,"(-2.01457614543378e+00dB,-3.81537937582939e+01°)"
7.67E+01,"(-2.02201092029748e+00dB,-3.82189863279330e+01°)"
7.69E+01,"(-2.02946722667981e+00dB,-3.82842197605201e+01°)"
7.71E+01,"(-2.03694508987941e+00dB,-3.83494937693399e+01°)"
7.73E+01,"(-2.04444453501075e+00dB,-3.84148080667831e+01°)"
7.74E+01,"(-2.05196558700317e+00dB,-3.84801623643526e+01°)"
7.76E+01,"(-2.05950827059990e+00dB,-3.85455563726700e+01°)"
7.78E+01,"(-2.06707261035715e+00dB,-3.86109898014808e+01°)"
7.80E+01,"(-2.07465863064314e+00dB,-3.86764623596614e+01°)"
7.82E+01,"(-2.08226635563716e+00dB,-3.87419737552246e+01°)"
7.83E+01,"(-2.08989580932866e+00dB,-3.88075236953265e+01°)"
7.85E+01,"(-2.09754701551627e+00dB,-3.88731118862721e+01°)"
7.87E+01,"(-2.10521999780697e+00dB,-3.89387380335223e+01°)"
7.89E+01,"(-2.11291477961509e+00dB,-3.90044018416997e+01°)"
7.91E+01,"(-2.12063138416144e+00dB,-3.90701030145957e+01°)"
7.93E+01,"(-2.12836983447238e+00dB,-3.91358412551763e+01°)"
7.94E+01,"(-2.13613015337899e+00dB,-3.92016162655891e+01°)"
7.96E+01,"(-2.14391236351609e+00dB,-3.92674277471697e+01°)"
7.98E+01,"(-2.15171648732141e+00dB,-3.93332754004486e+01°)"
8.00E+01,"(-2.15954254703470e+00dB,-3.93991589251574e+01°)"
8.02E+01,"(-2.16739056469686e+00dB,-3.94650780202362e+01°)"
8.04E+01,"(-2.17526056214908e+00dB,-3.95310323838397e+01°)"
8.05E+01,"(-2.18315256103196e+00dB,-3.95970217133446e+01°)"
8.07E+01,"(-2.19106658278468e+00dB,-3.96630457053560e+01°)"
8.09E+01,"(-2.19900264864415e+00dB,-3.97291040557149e+01°)"
8.11E+01,"(-2.20696077964417e+00dB,-3.97951964595045e+01°)"
8.13E+01,"(-2.21494099661459e+00dB,-3.98613226110579e+01°)"
8.15E+01,"(-2.22294332018049e+00dB,-3.99274822039647e+01°)"
8.17E+01,"(-2.23096777076138e+00dB,-3.99936749310781e+01°)"
8.18E+01,"(-2.23901436857037e+00dB,-4.00599004845225e+01°)"
8.20E+01,"(-2.24708313361336e+00dB,-4.01261585557002e+01°)"
8.22E+01,"(-2.25517408568826e+00dB,-4.01924488352991e+01°)"
8.24E+01,"(-2.26328724438420e+00dB,-4.02587710132996e+01°)"
8.26E+01,"(-2.27142262908075e+00dB,-4.03251247789822e+01°)"
8.28E+01,"(-2.27958025894712e+00dB,-4.03915098209347e+01°)"
8.30E+01,"(-2.28776015294142e+00dB,-4.04579258270598e+01°)"
8.32E+01,"(-2.29596232980992e+00dB,-4.05243724845825e+01°)"
8.34E+01,"(-2.30418680808622e+00dB,-4.05908494800575e+01°)"
8.36E+01,"(-2.31243360609060e+00dB,-4.06573564993770e+01°)"
8.38E+01,"(-2.32070274192923e+00dB,-4.07238932277780e+01°)"
8.39E+01,"(-2.32899423349343e+00dB,-4.07904593498501e+01°)"
8.41E+01,"(-2.33730809845901e+00dB,-4.08570545495433e+01°)"
8.43E+01,"(-2.34564435428547e+00dB,-4.09236785101755e+01°)"
8.45E+01,"(-2.35400301821539e+00dB,-4.09903309144402e+01°)"
8.47E+01,"(-2.36238410727365e+00dB,-4.10570114444147e+01°)"
8.49E+01,"(-2.37078763826680e+00dB,-4.11237197815675e+01°)"
8.51E+01,"(-2.37921362778235e+00dB,-4.11904556067662e+01°)"
8.53E+01,"(-2.38766209218809e+00dB,-4.12572186002859e+01°)"
8.55E+01,"(-2.39613304763145e+00dB,-4.13240084418167e+01°)"
8.57E+01,"(-2.40462651003882e+00dB,-4.13908248104716e+01°)"
8.59E+01,"(-2.41314249511494e+00dB,-4.14576673847949e+01°)"
8.61E+01,"(-2.42168101834222e+00dB,-4.15245358427700e+01°)"
8.63E+01,"(-2.43024209498011e+00dB,-4.15914298618279e+01°)"
8.65E+01,"(-2.43882574006452e+00dB,-4.16583491188545e+01°)"
8.67E+01,"(-2.44743196840715e+00dB,-4.17252932901996e+01°)"
8.69E+01,"(-2.45606079459493e+00dB,-4.17922620516850e+01°)"
8.71E+01,"(-2.46471223298939e+00dB,-4.18592550786120e+01°)"
8.73E+01,"(-2.47338629772612e+00dB,-4.19262720457707e+01°)"
8.75E+01,"(-2.48208300271413e+00dB,-4.19933126274476e+01°)"
8.77E+01,"(-2.49080236163531e+00dB,-4.20603764974342e+01°)"
8.79E+01,"(-2.49954438794388e+00dB,-4.21274633290353e+01°)"
8.81E+01,"(-2.50830909486582e+00dB,-4.21945727950775e+01°)"
8.83E+01,"(-2.51709649539832e+00dB,-4.22617045679174e+01°)"
8.85E+01,"(-2.52590660230928e+00dB,-4.23288583194504e+01°)"
8.87E+01,"(-2.53473942813675e+00dB,-4.23960337211191e+01°)"
8.89E+01,"(-2.54359498518841e+00dB,-4.24632304439215e+01°)"
8.91E+01,"(-2.55247328554111e+00dB,-4.25304481584200e+01°)"
8.93E+01,"(-2.56137434104031e+00dB,-4.25976865347498e+01°)"
8.95E+01,"(-2.57029816329965e+00dB,-4.26649452426273e+01°)"
8.97E+01,"(-2.57924476370041e+00dB,-4.27322239513593e+01°)"
8.99E+01,"(-2.58821415339112e+00dB,-4.27995223298510e+01°)"
9.02E+01,"(-2.59720634328699e+00dB,-4.28668400466151e+01°)"
9.04E+01,"(-2.60622134406957e+00dB,-4.29341767697806e+01°)"
9.06E+01,"(-2.61525916618625e+00dB,-4.30015321671012e+01°)"
9.08E+01,"(-2.62431981984982e+00dB,-4.30689059059643e+01°)"
9.10E+01,"(-2.63340331503808e+00dB,-4.31362976533997e+01°)"
9.12E+01,"(-2.64250966149340e+00dB,-4.32037070760887e+01°)"
9.14E+01,"(-2.65163886872233e+00dB,-4.32711338403723e+01°)"
9.16E+01,"(-2.66079094599523e+00dB,-4.33385776122610e+01°)"
9.18E+01,"(-2.66996590234581e+00dB,-4.34060380574428e+01°)"
9.20E+01,"(-2.67916374657085e+00dB,-4.34735148412925e+01°)"
9.23E+01,"(-2.68838448722976e+00dB,-4.35410076288809e+01°)"
9.25E+01,"(-2.69762813264428e+00dB,-4.36085160849832e+01°)"
9.27E+01,"(-2.70689469089808e+00dB,-4.36760398740884e+01°)"
9.29E+01,"(-2.71618416983650e+00dB,-4.37435786604080e+01°)"
9.31E+01,"(-2.72549657706613e+00dB,-4.38111321078854e+01°)"
9.33E+01,"(-2.73483191995458e+00dB,-4.38786998802046e+01°)"
9.35E+01,"(-2.74419020563013e+00dB,-4.39462816407992e+01°)"
9.38E+01,"(-2.75357144098143e+00dB,-4.40138770528617e+01°)"
9.40E+01,"(-2.76297563265725e+00dB,-4.40814857793526e+01°)"
9.42E+01,"(-2.77240278706615e+00dB,-4.41491074830094e+01°)"
9.44E+01,"(-2.78185291037629e+00dB,-4.42167418263555e+01°)"
9.46E+01,"(-2.79132600851509e+00dB,-4.42843884717098e+01°)"
9.48E+01,"(-2.80082208716904e+00dB,-4.43520470811954e+01°)"
9.51E+01,"(-2.81034115178347e+00dB,-4.44197173167492e+01°)"
9.53E+01,"(-2.81988320756227e+00dB,-4.44873988401307e+01°)"
9.55E+01,"(-2.82944825946774e+00dB,-4.45550913129313e+01°)"
9.57E+01,"(-2.83903631222034e+00dB,-4.46227943965836e+01°)"
9.59E+01,"(-2.84864737029850e+00dB,-4.46905077523704e+01°)"
9.62E+01,"(-2.85828143793849e+00dB,-4.47582310414342e+01°)"
9.64E+01,"(-2.86793851913414e+00dB,-4.48259639247864e+01°)"
9.66E+01,"(-2.87761861763678e+00dB,-4.48937060633161e+01°)"
9.68E+01,"(-2.88732173695504e+00dB,-4.49614571178000e+01°)"
9.71E+01,"(-2.89704788035470e+00dB,-4.50292167489113e+01°)"
9.73E+01,"(-2.90679705085856e+00dB,-4.50969846172288e+01°)"
9.75E+01,"(-2.91656925124635e+00dB,-4.51647603832468e+01°)"
9.77E+01,"(-2.92636448405457e+00dB,-4.52325437073837e+01°)"
9.79E+01,"(-2.93618275157641e+00dB,-4.53003342499916e+01°)"
9.82E+01,"(-2.94602405586167e+00dB,-4.53681316713657e+01°)"
9.84E+01,"(-2.95588839871666e+00dB,-4.54359356317534e+01°)"
9.86E+01,"(-2.96577578170414e+00dB,-4.55037457913636e+01°)"
9.89E+01,"(-2.97568620614323e+00dB,-4.55715618103764e+01°)"
9.91E+01,"(-2.98561967310941e+00dB,-4.56393833489518e+01°)"
9.93E+01,"(-2.99557618343444e+00dB,-4.57072100672394e+01°)"
9.95E+01,"(-3.00555573770635e+00dB,-4.57750416253878e+01°)"
9.98E+01,"(-3.01555833626940e+00dB,-4.58428776835537e+01°)"
1.00E+02,"(-3.02558397922410e+00dB,-4.59107179019111e+01°)"
1.00E+02,"(-3.03563266642717e+00dB,-4.59785619406612e+01°)"
1.00E+02,"(-3.04570439749161e+00dB,-4.60464094600410e+01°)"
1.01E+02,"(-3.05579917178667e+00dB,-4.61142601203331e+01°)"
1.01E+02,"(-3.06591698843789e+00dB,-4.61821135818749e+01°)"
1.01E+02,"(-3.07605784632717e+00dB,-4.62499695050680e+01°)"
1.01E+02,"(-3.08622174409281e+00dB,-4.63178275503871e+01°)"
1.02E+02,"(-3.09640868012954e+00dB,-4.63856873783899e+01°)"
1.02E+02,"(-3.10661865258867e+00dB,-4.64535486497262e+01°)"
1.02E+02,"(-3.11685165937809e+00dB,-4.65214110251468e+01°)"
1.02E+02,"(-3.12710769816241e+00dB,-4.65892741655136e+01°)"
1.03E+02,"(-3.13738676636305e+00dB,-4.66571377318080e+01°)"
1.03E+02,"(-3.14768886115839e+00dB,-4.67250013851410e+01°)"
1.03E+02,"(-3.15801397948383e+00dB,-4.67928647867619e+01°)"
1.03E+02,"(-3.16836211803199e+00dB,-4.68607275980678e+01°)"
1.04E+02,"(-3.17873327325281e+00dB,-4.69285894806129e+01°)"
1.04E+02,"(-3.18912744135373e+00dB,-4.69964500961177e+01°)"
1.04E+02,"(-3.19954461829985e+00dB,-4.70643091064783e+01°)"
1.04E+02,"(-3.20998479981410e+00dB,-4.71321661737756e+01°)"
1.04E+02,"(-3.22044798137746e+00dB,-4.72000209602843e+01°)"
1.05E+02,"(-3.23093415822909e+00dB,-4.72678731284827e+01°)"
1.05E+02,"(-3.24144332536662e+00dB,-4.73357223410614e+01°)"
1.05E+02,"(-3.25197547754629e+00dB,-4.74035682609324e+01°)"
1.05E+02,"(-3.26253060928324e+00dB,-4.74714105512390e+01°)"
1.06E+02,"(-3.27310871485169e+00dB,-4.75392488753641e+01°)"
1.06E+02,"(-3.28370978828526e+00dB,-4.76070828969400e+01°)"
1.06E+02,"(-3.29433382337714e+00dB,-4.76749122798572e+01°)"
1.06E+02,"(-3.30498081368045e+00dB,-4.77427366882735e+01°)"
1.07E+02,"(-3.31565075250843e+00dB,-4.78105557866234e+01°)"
1.07E+02,"(-3.32634363293481e+00dB,-4.78783692396270e+01°)"
1.07E+02,"(-3.33705944779403e+00dB,-4.79461767122991e+01°)"
1.07E+02,"(-3.34779818968162e+00dB,-4.80139778699581e+01°)"
1.08E+02,"(-3.35855985095445e+00dB,-4.80817723782354e+01°)"
1.08E+02,"(-3.36934442373113e+00dB,-4.81495599030842e+01°)"
1.08E+02,"(-3.38015189989228e+00dB,-4.82173401107884e+01°)"
1.08E+02,"(-3.39098227108091e+00dB,-4.82851126679718e+01°)"
1.09E+02,"(-3.40183552870280e+00dB,-4.83528772416071e+01°)"
1.09E+02,"(-3.41271166392681e+00dB,-4.84206334990245e+01°)"
1.09E+02,"(-3.42361066768530e+00dB,-4.84883811079210e+01°)"
1.09E+02,"(-3.43453253067452e+00dB,-4.85561197363691e+01°)"
1.10E+02,"(-3.44547724335497e+00dB,-4.86238490528258e+01°)"
1.10E+02,"(-3.45644479595184e+00dB,-4.86915687261414e+01°)"
1.10E+02,"(-3.46743517845540e+00dB,-4.87592784255681e+01°)"
1.10E+02,"(-3.47844838062146e+00dB,-4.88269778207692e+01°)"
1.11E+02,"(-3.48948439197176e+00dB,-4.88946665818279e+01°)"
1.11E+02,"(-3.50054320179446e+00dB,-4.89623443792556e+01°)"
1.11E+02,"(-3.51162479914455e+00dB,-4.90300108840010e+01°)"
1.11E+02,"(-3.52272917284434e+00dB,-4.90976657674588e+01°)"
1.12E+02,"(-3.53385631148393e+00dB,-4.91653087014781e+01°)"
1.12E+02,"(-3.54500620342170e+00dB,-4.92329393583716e+01°)"
1.12E+02,"(-3.55617883678476e+00dB,-4.93005574109236e+01°)"
1.12E+02,"(-3.56737419946951e+00dB,-4.93681625323990e+01°)"
1.13E+02,"(-3.57859227914211e+00dB,-4.94357543965518e+01°)"
1.13E+02,"(-3.58983306323899e+00dB,-4.95033326776335e+01°)"
1.13E+02,"(-3.60109653896743e+00dB,-4.95708970504017e+01°)"
1.14E+02,"(-3.61238269330603e+00dB,-4.96384471901287e+01°)"
1.14E+02,"(-3.62369151300531e+00dB,-4.97059827726099e+01°)"
1.14E+02,"(-3.63502298458824e+00dB,-4.97735034741720e+01°)"
1.14E+02,"(-3.64637709435080e+00dB,-4.98410089716817e+01°)"
1.15E+02,"(-3.65775382836258e+00dB,-4.99084989425538e+01°)"
1.15E+02,"(-3.66915317246734e+00dB,-4.99759730647596e+01°)"
1.15E+02,"(-3.68057511228357e+00dB,-5.00434310168355e+01°)"
1.15E+02,"(-3.69201963320517e+00dB,-5.01108724778908e+01°)"
1.16E+02,"(-3.70348672040198e+00dB,-5.01782971276159e+01°)"
1.16E+02,"(-3.71497635882043e+00dB,-5.02457046462912e+01°)"
1.16E+02,"(-3.72648853318419e+00dB,-5.03130947147942e+01°)"
1.16E+02,"(-3.73802322799474e+00dB,-5.03804670146087e+01°)"
1.17E+02,"(-3.74958042753207e+00dB,-5.04478212278319e+01°)"
1.17E+02,"(-3.76116011585530e+00dB,-5.05151570371832e+01°)"
1.17E+02,"(-3.77276227680335e+00dB,-5.05824741260118e+01°)"
1.17E+02,"(-3.78438689399560e+00dB,-5.06497721783048e+01°)"
1.18E+02,"(-3.79603395083258e+00dB,-5.07170508786950e+01°)"
1.18E+02,"(-3.80770343049666e+00dB,-5.07843099124692e+01°)"
1.18E+02,"(-3.81939531595268e+00dB,-5.08515489655756e+01°)"
1.19E+02,"(-3.83110958994873e+00dB,-5.09187677246316e+01°)"
1.19E+02,"(-3.84284623501683e+00dB,-5.09859658769322e+01°)"
1.19E+02,"(-3.85460523347361e+00dB,-5.10531431104569e+01°)"
1.19E+02,"(-3.86638656742109e+00dB,-5.11202991138780e+01°)"
1.20E+02,"(-3.87819021874737e+00dB,-5.11874335765682e+01°)"
1.20E+02,"(-3.89001616912740e+00dB,-5.12545461886079e+01°)"
1.20E+02,"(-3.90186440002369e+00dB,-5.13216366407929e+01°)"
1.21E+02,"(-3.91373489268712e+00dB,-5.13887046246422e+01°)"
1.21E+02,"(-3.92562762815762e+00dB,-5.14557498324053e+01°)"
1.21E+02,"(-3.93754258726504e+00dB,-5.15227719570694e+01°)"
1.21E+02,"(-3.94947975062984e+00dB,-5.15897706923672e+01°)"
1.22E+02,"(-3.96143909866392e+00dB,-5.16567457327843e+01°)"
1.22E+02,"(-3.97342061157143e+00dB,-5.17236967735659e+01°)"
1.22E+02,"(-3.98542426934950e+00dB,-5.17906235107250e+01°)"
1.22E+02,"(-3.99745005178911e+00dB,-5.18575256410488e+01°)"
1.23E+02,"(-4.00949793847589e+00dB,-5.19244028621063e+01°)"
1.23E+02,"(-4.02156790879091e+00dB,-5.19912548722555e+01°)"
1.23E+02,"(-4.03365994191155e+00dB,-5.20580813706501e+01°)"
1.24E+02,"(-4.04577401681232e+00dB,-5.21248820572472e+01°)"
1.24E+02,"(-4.05791011226568e+00dB,-5.21916566328135e+01°)"
1.24E+02,"(-4.07006820684291e+00dB,-5.22584047989330e+01°)"
1.24E+02,"(-4.08224827891497e+00dB,-5.23251262580134e+01°)"
1.25E+02,"(-4.09445030665333e+00dB,-5.23918207132933e+01°)"
1.25E+02,"(-4.10667426803090e+00dB,-5.24584878688487e+01°)"
1.25E+02,"(-4.11892014082282e+00dB,-5.25251274296001e+01°)"
1.26E+02,"(-4.13118790260742e+00dB,-5.25917391013189e+01°)"
1.26E+02,"(-4.14347753076706e+00dB,-5.26583225906343e+01°)"
1.26E+02,"(-4.15578900248903e+00dB,-5.27248776050398e+01°)"
1.26E+02,"(-4.16812229476647e+00dB,-5.27914038529000e+01°)"
1.27E+02,"(-4.18047738439927e+00dB,-5.28579010434568e+01°)"
1.27E+02,"(-4.19285424799495e+00dB,-5.29243688868359e+01°)"
1.27E+02,"(-4.20525286196964e+00dB,-5.29908070940535e+01°)"
1.28E+02,"(-4.21767320254895e+00dB,-5.30572153770226e+01°)"
1.28E+02,"(-4.23011524576891e+00dB,-5.31235934485592e+01°)"
1.28E+02,"(-4.24257896747693e+00dB,-5.31899410223884e+01°)"
1.29E+02,"(-4.25506434333273e+00dB,-5.32562578131510e+01°)"
1.29E+02,"(-4.26757134880927e+00dB,-5.33225435364097e+01°)"
1.29E+02,"(-4.28009995919373e+00dB,-5.33887979086547e+01°)"
1.29E+02,"(-4.29265014958845e+00dB,-5.34550206473103e+01°)"
1.30E+02,"(-4.30522189491190e+00dB,-5.35212114707407e+01°)"
1.30E+02,"(-4.31781516989964e+00dB,-5.35873700982559e+01°)"
1.30E+02,"(-4.33042994910531e+00dB,-5.36534962501178e+01°)"
1.31E+02,"(-4.34306620690162e+00dB,-5.37195896475459e+01°)"
1.31E+02,"(-4.35572391748128e+00dB,-5.37856500127233e+01°)"
1.31E+02,"(-4.36840305485807e+00dB,-5.38516770688020e+01°)"
1.32E+02,"(-4.38110359286775e+00dB,-5.39176705399091e+01°)"
1.32E+02,"(-4.39382550516912e+00dB,-5.39836301511525e+01°)"
1.32E+02,"(-4.40656876524501e+00dB,-5.40495556286259e+01°)"
1.32E+02,"(-4.41933334640329e+00dB,-5.41154466994148e+01°)"
1.33E+02,"(-4.43211922177786e+00dB,-5.41813030916019e+01°)"
1.33E+02,"(-4.44492636432969e+00dB,-5.42471245342727e+01°)"
1.33E+02,"(-4.45775474684785e+00dB,-5.43129107575204e+01°)"
1.34E+02,"(-4.47060434195052e+00dB,-5.43786614924517e+01°)"
1.34E+02,"(-4.48347512208604e+00dB,-5.44443764711919e+01°)"
1.34E+02,"(-4.49636705953391e+00dB,-5.45100554268900e+01°)"
1.35E+02,"(-4.50928012640589e+00dB,-5.45756980937240e+01°)"
1.35E+02,"(-4.52221429464697e+00dB,-5.46413042069060e+01°)"
1.35E+02,"(-4.53516953603648e+00dB,-5.47068735026872e+01°)"
1.36E+02,"(-4.54814582218913e+00dB,-5.47724057183629e+01°)"
1.36E+02,"(-4.56114312455602e+00dB,-5.48379005922775e+01°)"
1.36E+02,"(-4.57416141442577e+00dB,-5.49033578638293e+01°)"
1.36E+02,"(-4.58720066292553e+00dB,-5.49687772734752e+01°)"
1.37E+02,"(-4.60026084102208e+00dB,-5.50341585627359e+01°)"
1.37E+02,"(-4.61334191952287e+00dB,-5.50995014742002e+01°)"
1.37E+02,"(-4.62644386907713e+00dB,-5.51648057515298e+01°)"
1.38E+02,"(-4.63956666017690e+00dB,-5.52300711394640e+01°)"
1.38E+02,"(-4.65271026315819e+00dB,-5.52952973838240e+01°)"
1.38E+02,"(-4.66587464820196e+00dB,-5.53604842315178e+01°)"
1.39E+02,"(-4.67905978533531e+00dB,-5.54256314305440e+01°)"
1.39E+02,"(-4.69226564443248e+00dB,-5.54907387299969e+01°)"
1.39E+02,"(-4.70549219521602e+00dB,-5.55558058800703e+01°)"
1.40E+02,"(-4.71873940725783e+00dB,-5.56208326320621e+01°)"
1.40E+02,"(-4.73200724998030e+00dB,-5.56858187383782e+01°)"
1.40E+02,"(-4.74529569265739e+00dB,-5.57507639525369e+01°)"
1.41E+02,"(-4.75860470441575e+00dB,-5.58156680291728e+01°)"
1.41E+02,"(-4.77193425423579e+00dB,-5.58805307240411e+01°)"
1.41E+02,"(-4.78528431095283e+00dB,-5.59453517940213e+01°)"
1.42E+02,"(-4.79865484325823e+00dB,-5.60101309971213e+01°)"
1.42E+02,"(-4.81204581970043e+00dB,-5.60748680924812e+01°)"
1.42E+02,"(-4.82545720868615e+00dB,-5.61395628403771e+01°)"
1.43E+02,"(-4.83888897848145e+00dB,-5.62042150022249e+01°)"
1.43E+02,"(-4.85234109721288e+00dB,-5.62688243405840e+01°)"
1.43E+02,"(-4.86581353286861e+00dB,-5.63333906191610e+01°)"
1.44E+02,"(-4.87930625329953e+00dB,-5.63979136028130e+01°)"
1.44E+02,"(-4.89281922622041e+00dB,-5.64623930575516e+01°)"
1.44E+02,"(-4.90635241921099e+00dB,-5.65268287505457e+01°)"
1.45E+02,"(-4.91990579971716e+00dB,-5.65912204501258e+01°)"
1.45E+02,"(-4.93347933505204e+00dB,-5.66555679257865e+01°)"
1.45E+02,"(-4.94707299239717e+00dB,-5.67198709481903e+01°)"
1.46E+02,"(-4.96068673880359e+00dB,-5.67841292891707e+01°)"
1.46E+02,"(-4.97432054119305e+00dB,-5.68483427217355e+01°)"
1.46E+02,"(-4.98797436635906e+00dB,-5.69125110200696e+01°)"
1.47E+02,"(-5.00164818096810e+00dB,-5.69766339595386e+01°)"
1.47E+02,"(-5.01534195156076e+00dB,-5.70407113166911e+01°)"
1.47E+02,"(-5.02905564455281e+00dB,-5.71047428692626e+01°)"
1.48E+02,"(-5.04278922623645e+00dB,-5.71687283961773e+01°)"
1.48E+02,"(-5.05654266278139e+00dB,-5.72326676775520e+01°)"
1.48E+02,"(-5.07031592023599e+00dB,-5.72965604946982e+01°)"
1.49E+02,"(-5.08410896452843e+00dB,-5.73604066301250e+01°)"
1.49E+02,"(-5.09792176146788e+00dB,-5.74242058675419e+01°)"
1.49E+02,"(-5.11175427674561e+00dB,-5.74879579918613e+01°)"
1.50E+02,"(-5.12560647593615e+00dB,-5.75516627892012e+01°)"
1.50E+02,"(-5.13947832449844e+00dB,-5.76153200468874e+01°)"
1.50E+02,"(-5.15336978777700e+00dB,-5.76789295534564e+01°)"
1.51E+02,"(-5.16728083100306e+00dB,-5.77424910986574e+01°)"
1.51E+02,"(-5.18121141929571e+00dB,-5.78060044734549e+01°)"
1.51E+02,"(-5.19516151766308e+00dB,-5.78694694700308e+01°)"
1.52E+02,"(-5.20913109100345e+00dB,-5.79328858817868e+01°)"
1.52E+02,"(-5.22312010410644e+00dB,-5.79962535033464e+01°)"
1.52E+02,"(-5.23712852165415e+00dB,-5.80595721305572e+01°)"
1.53E+02,"(-5.25115630822228e+00dB,-5.81228415604928e+01°)"
1.53E+02,"(-5.26520342828136e+00dB,-5.81860615914549e+01°)"
1.53E+02,"(-5.27926984619782e+00dB,-5.82492320229752e+01°)"
1.54E+02,"(-5.29335552623521e+00dB,-5.83123526558174e+01°)"
1.54E+02,"(-5.30746043255527e+00dB,-5.83754232919789e+01°)"
1.55E+02,"(-5.32158452921919e+00dB,-5.84384437346927e+01°)"
1.55E+02,"(-5.33572778018867e+00dB,-5.85014137884290e+01°)"
1.55E+02,"(-5.34989014932711e+00dB,-5.85643332588972e+01°)"
1.56E+02,"(-5.36407160040077e+00dB,-5.86272019530472e+01°)"
1.56E+02,"(-5.37827209707988e+00dB,-5.86900196790708e+01°)"
1.56E+02,"(-5.39249160293984e+00dB,-5.87527862464040e+01°)"
1.57E+02,"(-5.40673008146233e+00dB,-5.88155014657275e+01°)"
1.57E+02,"(-5.42098749603650e+00dB,-5.88781651489689e+01°)"
1.57E+02,"(-5.43526380996004e+00dB,-5.89407771093034e+01°)"
1.58E+02,"(-5.44955898644042e+00dB,-5.90033371611557e+01°)"
1.58E+02,"(-5.46387298859598e+00dB,-5.90658451202009e+01°)"
1.58E+02,"(-5.47820577945707e+00dB,-5.91283008033658e+01°)"
1.59E+02,"(-5.49255732196723e+00dB,-5.91907040288300e+01°)"
1.59E+02,"(-5.50692757898432e+00dB,-5.92530546160269e+01°)"
1.60E+02,"(-5.52131651328162e+00dB,-5.93153523856451e+01°)"
1.60E+02,"(-5.53572408754903e+00dB,-5.93775971596290e+01°)"
1.60E+02,"(-5.55015026439418e+00dB,-5.94397887611798e+01°)"
1.61E+02,"(-5.56459500634355e+00dB,-5.95019270147567e+01°)"
1.61E+02,"(-5.57905827584365e+00dB,-5.95640117460774e+01°)"
1.61E+02,"(-5.59354003526211e+00dB,-5.96260427821189e+01°)"
1.62E+02,"(-5.60804024688885e+00dB,-5.96880199511185e+01°)"
1.62E+02,"(-5.62255887293717e+00dB,-5.97499430825742e+01°)"
1.63E+02,"(-5.63709587554492e+00dB,-5.98118120072454e+01°)"
1.63E+02,"(-5.65165121677561e+00dB,-5.98736265571536e+01°)"
1.63E+02,"(-5.66622485861952e+00dB,-5.99353865655828e+01°)"
1.64E+02,"(-5.68081676299487e+00dB,-5.99970918670800e+01°)"
1.64E+02,"(-5.69542689174888e+00dB,-6.00587422974556e+01°)"
1.64E+02,"(-5.71005520665894e+00dB,-6.01203376937842e+01°)"
1.65E+02,"(-5.72470166943372e+00dB,-6.01818778944040e+01°)"
1.65E+02,"(-5.73936624171426e+00dB,-6.02433627389181e+01°)"
